episode,score,avg_100,best_score,epsilon,avg_loss,buffer_size,elapsed_s
7469,5,17.51,38,0.023863,0.671177,100000,4668.7
7470,20,17.63,38,0.023851,0.629023,100000,4669.9
7471,18,17.56,38,0.023839,0.665353,100000,4671.2
7472,27,17.67,38,0.023827,0.667521,100000,4673.7
7473,12,17.58,38,0.023815,0.66062,100000,4674.4
7474,6,17.4,38,0.023803,0.583275,100000,4674.8
7475,8,17.33,38,0.023791,0.666636,100000,4675.4
7476,1,17.21,38,0.023779,0.719906,100000,4675.4
7477,10,17.09,38,0.023768,0.652239,100000,4675.9
7478,5,16.91,38,0.023756,0.657757,100000,4676.2
7479,23,17.03,38,0.023744,0.628955,100000,4678.1
7480,15,16.86,38,0.023732,0.623744,100000,4679.0
7481,9,16.82,38,0.02372,0.633199,100000,4679.5
7482,29,17.05,38,0.023708,0.621811,100000,4681.8
7483,25,17.14,38,0.023696,0.651213,100000,4683.5
7484,23,17.26,38,0.023684,0.642873,100000,4685.3
7485,30,17.43,38,0.023673,0.662671,100000,4687.5
7486,20,17.49,38,0.023661,0.633984,100000,4689.0
7487,27,17.74,38,0.023649,0.664547,100000,4691.3
7488,12,17.67,38,0.023637,0.673029,100000,4692.2
7489,34,17.66,38,0.023625,0.667688,100000,4695.3
7490,15,17.64,38,0.023614,0.679503,100000,4696.2
7491,35,17.84,38,0.023602,0.699527,100000,4699.4
7492,17,17.86,38,0.02359,0.714544,100000,4700.6
7493,20,17.96,38,0.023578,0.643315,100000,4701.9
7494,18,17.8,38,0.023566,0.722477,100000,4703.1
7495,23,17.78,38,0.023555,0.719819,100000,4704.9
7496,23,17.81,38,0.023543,0.730826,100000,4706.5
7497,25,17.78,38,0.023531,0.721316,100000,4708.4
7498,19,17.91,38,0.023519,0.684962,100000,4709.8
7499,20,17.91,38,0.023507,0.705962,100000,4711.3
7500,22,18.01,38,0.023496,0.695525,100000,4712.8
7501,17,18.01,38,0.023484,0.711951,100000,4714.2
7502,17,18.02,38,0.023472,0.646706,100000,4715.3
7503,11,18.08,38,0.02346,0.656915,100000,4716.2
7504,23,18.1,38,0.023449,0.699896,100000,4718.2
7505,12,18.13,38,0.023437,0.738176,100000,4718.9
7506,33,18.36,38,0.023425,0.674694,100000,4721.1
7507,33,18.37,38,0.023414,0.690358,100000,4724.0
7508,22,18.56,38,0.023402,0.707261,100000,4725.5
7509,28,18.7,38,0.02339,0.680108,100000,4727.9
7510,20,18.79,38,0.023378,0.678297,100000,4729.5
7511,22,18.87,38,0.023367,0.68984,100000,4730.9
7512,33,19.04,38,0.023355,0.67741,100000,4734.1
7513,18,19.14,38,0.023343,0.70166,100000,4735.4
7514,6,19.05,38,0.023332,0.674282,100000,4735.7
7515,19,18.99,38,0.02332,0.669841,100000,4737.0
7516,23,18.93,38,0.023308,0.708753,100000,4738.8
7517,32,19.12,38,0.023297,0.742474,100000,4740.9
7518,18,19.1,38,0.023285,0.723657,100000,4742.3
7519,23,19.14,38,0.023273,0.726239,100000,4743.7
7520,28,19.33,38,0.023262,0.769425,100000,4745.6
7521,16,19.35,38,0.02325,0.725475,100000,4746.5
7522,13,19.33,38,0.023239,0.744028,100000,4747.3
7523,24,19.53,38,0.023227,0.759704,100000,4749.0
7524,19,19.45,38,0.023215,0.726968,100000,4750.2
7525,24,19.59,38,0.023204,0.719312,100000,4751.9
7526,12,19.38,38,0.023192,0.726486,100000,4752.7
7527,16,19.29,38,0.023181,0.737928,100000,4753.9
7528,18,19.4,38,0.023169,0.722636,100000,4755.4
7529,15,19.46,38,0.023157,0.715825,100000,4756.5
7530,19,19.43,38,0.023146,0.737819,100000,4757.7
7531,19,19.41,38,0.023134,0.725758,100000,4758.8
7532,3,19.3,38,0.023123,0.648631,100000,4759.1
7533,23,19.32,38,0.023111,0.722885,100000,4761.1
7534,13,19.32,38,0.0231,0.703259,100000,4762.0
7535,5,19.2,38,0.023088,0.699043,100000,4762.4
7536,27,19.21,38,0.023076,0.711578,100000,4764.4
7537,11,19.09,38,0.023065,0.694221,100000,4765.3
7538,25,19.31,38,0.023053,0.720384,100000,4767.1
7539,1,19.13,38,0.023042,0.751293,100000,4767.2
7540,11,19.02,38,0.02303,0.72736,100000,4768.0
7541,16,19.09,38,0.023019,0.709932,100000,4769.4
7542,8,18.87,38,0.023007,0.683996,100000,4769.9
7543,24,18.88,38,0.022996,0.735752,100000,4771.6
7544,3,18.66,38,0.022984,0.780006,100000,4771.9
7545,19,18.64,38,0.022973,0.745262,100000,4773.2
7546,17,18.53,38,0.022961,0.7065,100000,4774.3
7547,29,18.51,38,0.02295,0.68413,100000,4776.5
7548,25,18.52,38,0.022938,0.727217,100000,4778.4
7549,13,18.58,38,0.022927,0.690099,100000,4779.1
7550,39,18.73,39,0.022915,0.734175,100000,4782.2
7551,6,18.49,39,0.022904,0.724611,100000,4782.5
7552,38,18.64,39,0.022893,0.710953,100000,4786.0
7553,18,18.79,39,0.022881,0.697672,100000,4787.3
7554,25,18.77,39,0.02287,0.695067,100000,4789.6
7555,1,18.47,39,0.022858,0.744861,100000,4789.8
7556,21,18.54,39,0.022847,0.707625,100000,4791.3
7557,3,18.4,39,0.022835,0.647726,100000,4791.5
7558,26,18.47,39,0.022824,0.733736,100000,4793.3
7559,10,18.38,39,0.022813,0.704366,100000,4794.0
7560,18,18.43,39,0.022801,0.748453,100000,4795.4
7561,30,18.5,39,0.02279,0.738096,100000,4798.1
7562,23,18.47,39,0.022778,0.735923,100000,4800.0
7563,21,18.51,39,0.022767,0.780684,100000,4801.4
7564,22,18.7,39,0.022756,0.74954,100000,4803.2
7565,14,18.69,39,0.022744,0.703092,100000,4804.1
7566,15,18.72,39,0.022733,0.755259,100000,4805.2
7567,17,18.6,39,0.022721,0.768693,100000,4806.5
7568,19,18.68,39,0.02271,0.720678,100000,4808.2
7569,11,18.74,39,0.022699,0.748157,100000,4808.9
7570,11,18.65,39,0.022687,0.700359,100000,4809.7
7571,12,18.59,39,0.022676,0.757364,100000,4810.4
7572,27,18.59,39,0.022665,0.731345,100000,4812.7
7573,9,18.56,39,0.022653,0.756234,100000,4813.3
7574,20,18.7,39,0.022642,0.78906,100000,4814.9
7575,31,18.93,39,0.022631,0.742967,100000,4817.5
7576,16,19.08,39,0.022619,0.768612,100000,4818.9
7577,28,19.26,39,0.022608,0.761255,100000,4821.1
7578,12,19.33,39,0.022597,0.728798,100000,4822.1
7579,14,19.24,39,0.022585,0.795115,100000,4822.9
7580,24,19.33,39,0.022574,0.761882,100000,4825.0
7581,35,19.59,39,0.022563,0.744218,100000,4828.2
7582,4,19.34,39,0.022552,0.787268,100000,4828.4
7583,17,19.26,39,0.02254,0.781414,100000,4829.5
7584,23,19.26,39,0.022529,0.718048,100000,4831.0
7585,23,19.19,39,0.022518,0.693111,100000,4832.6
7586,27,19.26,39,0.022507,0.71707,100000,4834.4
7587,1,19.0,39,0.022495,0.605691,100000,4834.5
7588,18,19.06,39,0.022484,0.778406,100000,4835.8
7589,22,18.94,39,0.022473,0.738862,100000,4837.7
7590,17,18.96,39,0.022462,0.721227,100000,4838.9
7591,23,18.84,39,0.02245,0.733197,100000,4840.8
7592,7,18.74,39,0.022439,0.792765,100000,4841.2
7593,22,18.76,39,0.022428,0.742162,100000,4842.4
7594,34,18.92,39,0.022417,0.735177,100000,4844.9
7595,24,18.93,39,0.022405,0.710581,100000,4846.6
7596,32,19.02,39,0.022394,0.715695,100000,4848.9
7597,13,18.9,39,0.022383,0.740456,100000,4849.8
7598,2,18.73,39,0.022372,0.715273,100000,4849.9
7599,9,18.62,39,0.022361,0.718972,100000,4850.5
7600,17,18.57,39,0.02235,0.723916,100000,4851.5
7601,5,18.45,39,0.022338,0.793176,100000,4851.9
7602,29,18.57,39,0.022327,0.726027,100000,4854.4
7603,14,18.6,39,0.022316,0.714976,100000,4855.3
7604,22,18.59,39,0.022305,0.728962,100000,4857.0
7605,5,18.52,39,0.022294,0.718038,100000,4857.4
7606,15,18.34,39,0.022283,0.720004,100000,4858.6
7607,21,18.22,39,0.022271,0.712593,100000,4860.1
7608,13,18.13,39,0.02226,0.741407,100000,4861.0
7609,28,18.13,39,0.022249,0.742919,100000,4863.0
7610,20,18.13,39,0.022238,0.760056,100000,4864.4
7611,14,18.05,39,0.022227,0.752754,100000,4865.5
7612,37,18.09,39,0.022216,0.74519,100000,4869.0
7613,22,18.13,39,0.022205,0.75073,100000,4870.6
7614,6,18.13,39,0.022194,0.720832,100000,4871.1
7615,15,18.09,39,0.022182,0.778299,100000,4872.3
7616,3,17.89,39,0.022171,0.717199,100000,4872.5
7617,5,17.62,39,0.02216,0.813308,100000,4872.9
7618,6,17.5,39,0.022149,0.832903,100000,4873.3
7619,17,17.44,39,0.022138,0.767427,100000,4874.5
7620,9,17.25,39,0.022127,0.714697,100000,4875.2
7621,36,17.45,39,0.022116,0.760037,100000,4878.3
7622,13,17.45,39,0.022105,0.784029,100000,4879.0
7623,0,17.21,39,0.022094,0.710115,100000,4879.0
7624,17,17.19,39,0.022083,0.795017,100000,4880.2
7625,29,17.24,39,0.022072,0.779166,100000,4882.7
7626,18,17.3,39,0.022061,0.775475,100000,4884.0
7627,7,17.21,39,0.02205,0.761215,100000,4884.5
7628,6,17.09,39,0.022039,0.802186,100000,4885.0
7629,36,17.3,39,0.022028,0.755046,100000,4888.1
7630,27,17.38,39,0.022017,0.779693,100000,4890.9
7631,15,17.34,39,0.022006,0.738936,100000,4891.9
7632,20,17.51,39,0.021995,0.758381,100000,4893.1
7633,40,17.68,40,0.021984,0.7657,100000,4896.7
7634,13,17.68,40,0.021973,0.756588,100000,4897.8
7635,9,17.72,40,0.021962,0.719329,100000,4898.4
7636,27,17.72,40,0.021951,0.745588,100000,4900.8
7637,2,17.63,40,0.02194,0.703535,100000,4900.9
7638,10,17.48,40,0.021929,0.729559,100000,4901.6
7639,21,17.68,40,0.021918,0.726182,100000,4903.0
7640,20,17.77,40,0.021907,0.748952,100000,4904.2
7641,32,17.93,40,0.021896,0.706784,100000,4906.5
7642,9,17.94,40,0.021885,0.719455,100000,4907.1
7643,29,17.99,40,0.021874,0.686784,100000,4909.2
7644,10,18.06,40,0.021863,0.732791,100000,4910.0
7645,19,18.06,40,0.021852,0.723252,100000,4911.2
7646,23,18.12,40,0.021841,0.69794,100000,4912.7
7647,14,17.97,40,0.02183,0.696618,100000,4913.7
7648,17,17.89,40,0.021819,0.726187,100000,4915.0
7649,24,18.0,40,0.021808,0.718523,100000,4916.7
7650,15,17.76,40,0.021798,0.703897,100000,4917.7
7651,22,17.92,40,0.021787,0.718376,100000,4919.9
7652,25,17.79,40,0.021776,0.713854,100000,4921.6
7653,19,17.8,40,0.021765,0.737063,100000,4922.8
7654,3,17.58,40,0.021754,0.781815,100000,4923.0
7655,27,17.84,40,0.021743,0.72522,100000,4925.1
7656,24,17.87,40,0.021732,0.765481,100000,4926.7
7657,22,18.06,40,0.021721,0.732968,100000,4928.5
7658,17,17.97,40,0.021711,0.76822,100000,4929.6
7659,17,18.04,40,0.0217,0.741538,100000,4930.9
7660,12,17.98,40,0.021689,0.74356,100000,4931.7
7661,16,17.84,40,0.021678,0.747283,100000,4933.2
7662,27,17.88,40,0.021667,0.745278,100000,4935.1
7663,4,17.71,40,0.021656,0.766706,100000,4935.4
7664,25,17.74,40,0.021645,0.748805,100000,4937.6
7665,26,17.86,40,0.021635,0.753762,100000,4939.6
7666,6,17.77,40,0.021624,0.769902,100000,4939.9
7667,10,17.7,40,0.021613,0.791453,100000,4940.6
7668,33,17.84,40,0.021602,0.739266,100000,4943.5
7669,11,17.84,40,0.021591,0.752586,100000,4944.3
7670,26,17.99,40,0.021581,0.752066,100000,4946.1
7671,26,18.13,40,0.02157,0.773096,100000,4948.9
7672,22,18.08,40,0.021559,0.805176,100000,4950.8
7673,26,18.25,40,0.021548,0.785842,100000,4952.8
7674,23,18.28,40,0.021538,0.783879,100000,4954.6
7675,5,18.02,40,0.021527,0.758676,100000,4954.9
7676,12,17.98,40,0.021516,0.818164,100000,4955.6
7677,8,17.78,40,0.021505,0.785008,100000,4956.1
7678,28,17.94,40,0.021494,0.729085,100000,4958.1
7679,18,17.98,40,0.021484,0.823015,100000,4959.5
7680,35,18.09,40,0.021473,0.748138,100000,4962.2
7681,32,18.06,40,0.021462,0.732065,100000,4964.6
7682,15,18.17,40,0.021452,0.742179,100000,4965.7
7683,2,18.02,40,0.021441,0.783292,100000,4966.0
7684,19,17.98,40,0.02143,0.717641,100000,4967.4
7685,8,17.83,40,0.021419,0.712135,100000,4967.8
7686,19,17.75,40,0.021409,0.724863,100000,4969.3
7687,18,17.92,40,0.021398,0.763102,100000,4970.6
7688,29,18.03,40,0.021387,0.727471,100000,4972.9
7689,33,18.14,40,0.021377,0.761227,100000,4975.5
7690,12,18.09,40,0.021366,0.773358,100000,4976.5
7691,27,18.13,40,0.021355,0.743368,100000,4978.7
7692,26,18.32,40,0.021344,0.748914,100000,4980.6
7693,9,18.19,40,0.021334,0.716059,100000,4981.2
7694,30,18.15,40,0.021323,0.759496,100000,4983.3
7695,21,18.12,40,0.021312,0.764129,100000,4984.9
7696,13,17.93,40,0.021302,0.740901,100000,4985.8
7697,14,17.94,40,0.021291,0.781536,100000,4986.9
7698,14,18.06,40,0.021281,0.740994,100000,4988.0
7699,14,18.11,40,0.02127,0.770686,100000,4989.0
7700,12,18.06,40,0.021259,0.772886,100000,4989.6
7701,18,18.19,40,0.021249,0.748093,100000,4990.9
7702,25,18.15,40,0.021238,0.786254,100000,4992.7
7703,12,18.13,40,0.021227,0.772403,100000,4993.8
7704,16,18.07,40,0.021217,0.756618,100000,4994.7
7705,15,18.17,40,0.021206,0.751818,100000,4995.9
7706,25,18.27,40,0.021196,0.752171,100000,4997.6
7707,22,18.28,40,0.021185,0.764124,100000,4999.0
7708,32,18.47,40,0.021174,0.730935,100000,5001.6
7709,15,18.34,40,0.021164,0.782768,100000,5002.7
7710,30,18.44,40,0.021153,0.747905,100000,5004.9
7711,33,18.63,40,0.021143,0.727233,100000,5007.8
7712,10,18.36,40,0.021132,0.708201,100000,5008.5
7713,5,18.19,40,0.021121,0.669199,100000,5009.0
7714,17,18.3,40,0.021111,0.754739,100000,5010.0
7715,30,18.45,40,0.0211,0.771115,100000,5012.0
7716,31,18.73,40,0.02109,0.74083,100000,5014.8
7717,23,18.91,40,0.021079,0.764911,100000,5016.4
7718,35,19.2,40,0.021069,0.757188,100000,5019.4
7719,24,19.27,40,0.021058,0.756451,100000,5020.8
7720,14,19.32,40,0.021048,0.692867,100000,5021.8
7721,26,19.22,40,0.021037,0.734211,100000,5023.5
7722,35,19.44,40,0.021027,0.763401,100000,5026.3
7723,27,19.71,40,0.021016,0.759128,100000,5028.3
7724,14,19.68,40,0.021006,0.770473,100000,5029.1
7725,10,19.49,40,0.020995,0.715848,100000,5029.7
7726,5,19.36,40,0.020985,0.662101,100000,5029.9
7727,4,19.33,40,0.020974,0.719677,100000,5030.2
7728,2,19.29,40,0.020964,0.818905,100000,5030.3
7729,14,19.07,40,0.020953,0.798685,100000,5031.4
7730,17,18.97,40,0.020943,0.78117,100000,5033.1
7731,23,19.05,40,0.020932,0.790523,100000,5035.4
7732,11,18.96,40,0.020922,0.746821,100000,5036.1
7733,30,18.86,40,0.020911,0.787214,100000,5039.1
7734,22,18.95,40,0.020901,0.779492,100000,5041.4
7735,6,18.92,40,0.02089,0.752259,100000,5041.7
7736,25,18.9,40,0.02088,0.768017,100000,5044.0
7737,16,19.04,40,0.020869,0.768227,100000,5045.2
7738,9,19.03,40,0.020859,0.845066,100000,5045.8
7739,25,19.07,40,0.020849,0.773514,100000,5047.8
7740,17,19.04,40,0.020838,0.857314,100000,5048.9
7741,18,18.9,40,0.020828,0.825849,100000,5050.2
7742,8,18.89,40,0.020817,0.82447,100000,5050.6
7743,7,18.67,40,0.020807,0.762668,100000,5051.0
7744,41,18.98,41,0.020797,0.823264,100000,5054.5
7745,7,18.86,41,0.020786,0.760486,100000,5055.2
7746,21,18.84,41,0.020776,0.792219,100000,5056.2
7747,11,18.81,41,0.020765,0.795161,100000,5056.8
7748,31,18.95,41,0.020755,0.827295,100000,5059.3
7749,19,18.9,41,0.020745,0.759433,100000,5060.4
7750,12,18.87,41,0.020734,0.836137,100000,5061.2
7751,25,18.9,41,0.020724,0.791799,100000,5062.9
7752,24,18.89,41,0.020714,0.77877,100000,5065.0
7753,7,18.77,41,0.020703,0.736365,100000,5065.4
7754,8,18.82,41,0.020693,0.775227,100000,5066.0
7755,29,18.84,41,0.020682,0.765472,100000,5068.2
7756,26,18.86,41,0.020672,0.757338,100000,5069.9
7757,26,18.9,41,0.020662,0.781408,100000,5072.1
7758,4,18.77,41,0.020651,0.792791,100000,5072.3
7759,18,18.78,41,0.020641,0.791526,100000,5073.4
7760,15,18.81,41,0.020631,0.785997,100000,5074.6
7761,28,18.93,41,0.02062,0.76466,100000,5076.8
7762,12,18.78,41,0.02061,0.763948,100000,5077.8
7763,20,18.94,41,0.0206,0.733463,100000,5079.3
7764,22,18.91,41,0.02059,0.837592,100000,5080.7
7765,18,18.83,41,0.020579,0.786914,100000,5081.6
7766,18,18.95,41,0.020569,0.848623,100000,5082.7
7767,25,19.1,41,0.020559,0.822858,100000,5084.7
7768,29,19.06,41,0.020548,0.77938,100000,5087.1
7769,13,19.08,41,0.020538,0.79099,100000,5088.1
7770,19,19.01,41,0.020528,0.795399,100000,5089.7
7771,20,18.95,41,0.020518,0.763244,100000,5091.2
7772,14,18.87,41,0.020507,0.809924,100000,5092.3
7773,0,18.61,41,0.020497,0.859401,100000,5092.4
7774,24,18.62,41,0.020487,0.810999,100000,5094.3
7775,4,18.61,41,0.020477,0.730298,100000,5094.5
7776,16,18.65,41,0.020466,0.816939,100000,5095.7
7777,23,18.8,41,0.020456,0.765917,100000,5097.8
7778,27,18.79,41,0.020446,0.81067,100000,5099.9
7779,19,18.8,41,0.020436,0.756533,100000,5101.2
7780,8,18.53,41,0.020425,0.7962,100000,5101.6
7781,16,18.37,41,0.020415,0.773639,100000,5102.7
7782,14,18.36,41,0.020405,0.775553,100000,5103.6
7783,20,18.54,41,0.020395,0.784173,100000,5104.9
7784,0,18.35,41,0.020385,0.698363,100000,5105.0
7785,29,18.56,41,0.020374,0.778033,100000,5107.1
7786,29,18.66,41,0.020364,0.772038,100000,5109.6
7787,14,18.62,41,0.020354,0.769269,100000,5110.6
7788,23,18.56,41,0.020344,0.770154,100000,5111.8
7789,29,18.52,41,0.020334,0.745584,100000,5114.1
7790,16,18.56,41,0.020324,0.756136,100000,5115.1
7791,32,18.61,41,0.020313,0.780225,100000,5118.7
7792,3,18.38,41,0.020303,0.807013,100000,5118.9
7793,6,18.35,41,0.020293,0.832747,100000,5119.4
7794,20,18.25,41,0.020283,0.78826,100000,5120.9
7795,12,18.16,41,0.020273,0.788217,100000,5121.7
7796,1,18.04,41,0.020263,0.69451,100000,5121.8
7797,19,18.09,41,0.020253,0.82703,100000,5123.3
7798,21,18.16,41,0.020242,0.824573,100000,5125.0
7799,28,18.3,41,0.020232,0.806487,100000,5127.1
7800,25,18.43,41,0.020222,0.794673,100000,5129.1
7801,1,18.26,41,0.020212,0.734067,100000,5129.3
7802,25,18.26,41,0.020202,0.793347,100000,5131.3
7803,4,18.18,41,0.020192,0.76774,100000,5131.6
7804,26,18.28,41,0.020182,0.783866,100000,5133.6
7805,14,18.27,41,0.020172,0.743789,100000,5134.6
7806,26,18.28,41,0.020162,0.759861,100000,5136.4
7807,22,18.28,41,0.020152,0.765904,100000,5137.9
7808,24,18.2,41,0.020141,0.803772,100000,5139.7
7809,20,18.25,41,0.020131,0.763407,100000,5141.0
7810,5,18.0,41,0.020121,0.793157,100000,5141.5
7811,12,17.79,41,0.020111,0.802836,100000,5142.3
7812,32,18.01,41,0.020101,0.767,100000,5144.8
7813,6,18.02,41,0.020091,0.861186,100000,5145.2
7814,23,18.08,41,0.020081,0.748766,100000,5146.8
7815,5,17.83,41,0.020071,0.754232,100000,5147.2
7816,22,17.74,41,0.020061,0.775206,100000,5148.8
7817,1,17.52,41,0.020051,0.822456,100000,5148.9
7818,37,17.54,41,0.020041,0.788067,100000,5151.8
7819,23,17.53,41,0.020031,0.792762,100000,5153.6
7820,1,17.4,41,0.020021,0.664172,100000,5153.7
7821,20,17.34,41,0.020011,0.784936,100000,5155.4
7822,17,17.16,41,0.020001,0.790156,100000,5157.1
7823,15,17.04,41,0.019991,0.764379,100000,5158.1
7824,18,17.08,41,0.019981,0.75018,100000,5159.4
7825,30,17.28,41,0.019971,0.766908,100000,5161.8
7826,3,17.26,41,0.019961,0.730887,100000,5162.0
7827,24,17.46,41,0.019951,0.736856,100000,5163.5
7828,32,17.76,41,0.019941,0.734738,100000,5166.1
7829,9,17.71,41,0.019931,0.780061,100000,5166.8
7830,20,17.74,41,0.019921,0.775172,100000,5168.3
7831,4,17.55,41,0.019911,0.900202,100000,5168.5
7832,31,17.75,41,0.019901,0.75327,100000,5171.3
7833,24,17.69,41,0.019891,0.746932,100000,5173.1
7834,11,17.58,41,0.019881,0.731569,100000,5173.7
7835,23,17.75,41,0.019871,0.756173,100000,5175.8
7836,7,17.57,41,0.019861,0.82365,100000,5176.2
7837,31,17.72,41,0.019851,0.766168,100000,5178.9
7838,35,17.98,41,0.019841,0.773374,100000,5181.6
7839,40,18.13,41,0.019832,0.795658,100000,5184.9
7840,36,18.32,41,0.019822,0.782028,100000,5188.1
7841,10,18.24,41,0.019812,0.720188,100000,5188.7
7842,19,18.35,41,0.019802,0.753383,100000,5190.1
7843,14,18.42,41,0.019792,0.733091,100000,5191.0
7844,27,18.28,41,0.019782,0.761112,100000,5192.9
7845,16,18.37,41,0.019772,0.763125,100000,5193.9
7846,11,18.27,41,0.019762,0.700294,100000,5194.6
7847,15,18.31,41,0.019752,0.773572,100000,5195.4
7848,27,18.27,41,0.019743,0.739984,100000,5197.3
7849,6,18.14,41,0.019733,0.686647,100000,5197.7
7850,17,18.19,41,0.019723,0.744762,100000,5198.8
7851,28,18.22,41,0.019713,0.708166,100000,5201.3
7852,17,18.15,41,0.019703,0.714389,100000,5202.3
7853,32,18.4,41,0.019693,0.724192,100000,5205.0
7854,12,18.44,41,0.019683,0.715477,100000,5205.9
7855,24,18.39,41,0.019674,0.759039,100000,5207.9
7856,1,18.14,41,0.019664,0.909512,100000,5207.9
7857,19,18.07,41,0.019654,0.72763,100000,5209.3
7858,11,18.14,41,0.019644,0.750231,100000,5210.1
7859,29,18.25,41,0.019634,0.740581,100000,5212.7
7860,6,18.16,41,0.019624,0.699225,100000,5213.1
7861,17,18.05,41,0.019615,0.767828,100000,5214.5
7862,12,18.05,41,0.019605,0.755002,100000,5215.3
7863,27,18.12,41,0.019595,0.757066,100000,5217.3
7864,0,17.9,41,0.019585,0.696859,100000,5217.3
7865,5,17.77,41,0.019575,0.738145,100000,5217.7
7866,27,17.86,41,0.019566,0.74787,100000,5219.6
7867,21,17.82,41,0.019556,0.734145,100000,5221.0
7868,1,17.54,41,0.019546,0.681695,100000,5221.1
7869,33,17.74,41,0.019536,0.729673,100000,5223.4
7870,16,17.71,41,0.019526,0.74684,100000,5224.5
7871,10,17.61,41,0.019517,0.712841,100000,5225.2
7872,9,17.56,41,0.019507,0.761527,100000,5225.8
7873,9,17.65,41,0.019497,0.683361,100000,5226.3
7874,15,17.56,41,0.019487,0.695038,100000,5227.1
7875,29,17.81,41,0.019478,0.743295,100000,5228.9
7876,17,17.82,41,0.019468,0.733708,100000,5230.0
7877,10,17.69,41,0.019458,0.723118,100000,5230.6
7878,12,17.54,41,0.019449,0.699667,100000,5231.4
7879,32,17.67,41,0.019439,0.720005,100000,5234.1
7880,24,17.83,41,0.019429,0.75441,100000,5235.9
7881,31,17.98,41,0.019419,0.719148,100000,5237.9
7882,27,18.11,41,0.01941,0.727155,100000,5239.8
7883,7,17.98,41,0.0194,0.652588,100000,5240.3
7884,17,18.15,41,0.01939,0.725786,100000,5241.4
7885,22,18.08,41,0.019381,0.752369,100000,5242.9
7886,27,18.06,41,0.019371,0.763857,100000,5245.5
7887,12,18.04,41,0.019361,0.74653,100000,5246.3
7888,24,18.05,41,0.019351,0.745717,100000,5248.1
7889,17,17.93,41,0.019342,0.718849,100000,5249.3
7890,1,17.78,41,0.019332,0.692219,100000,5249.4
7891,17,17.63,41,0.019322,0.768149,100000,5250.6
7892,21,17.81,41,0.019313,0.774184,100000,5252.1
7893,26,18.01,41,0.019303,0.75557,100000,5253.7
7894,24,18.05,41,0.019293,0.769346,100000,5255.7
7895,25,18.18,41,0.019284,0.69959,100000,5257.7
7896,31,18.48,41,0.019274,0.739199,100000,5260.3
7897,34,18.63,41,0.019265,0.744531,100000,5263.2
7898,20,18.62,41,0.019255,0.803168,100000,5264.7
7899,5,18.39,41,0.019245,0.692474,100000,5265.0
7900,13,18.27,41,0.019236,0.799515,100000,5265.9
7901,11,18.37,41,0.019226,0.733708,100000,5266.6
7902,19,18.31,41,0.019216,0.745697,100000,5268.0
7903,19,18.46,41,0.019207,0.766319,100000,5269.6
7904,12,18.32,41,0.019197,0.789643,100000,5270.2
7905,9,18.27,41,0.019188,0.697455,100000,5270.8
7906,20,18.21,41,0.019178,0.773678,100000,5272.1
7907,6,18.05,41,0.019168,0.770129,100000,5272.6
7908,15,17.96,41,0.019159,0.735895,100000,5273.8
7909,13,17.89,41,0.019149,0.820643,100000,5274.5
7910,22,18.06,41,0.01914,0.75271,100000,5275.8
7911,16,18.1,41,0.01913,0.779026,100000,5277.0
7912,9,17.87,41,0.019121,0.78447,100000,5277.6
7913,33,18.14,41,0.019111,0.757356,100000,5280.2
7914,25,18.16,41,0.019101,0.763728,100000,5281.9
7915,21,18.32,41,0.019092,0.774551,100000,5283.3
7916,26,18.36,41,0.019082,0.771954,100000,5285.6
7917,2,18.37,41,0.019073,0.627815,100000,5285.8
7918,33,18.33,41,0.019063,0.769658,100000,5288.0
7919,22,18.32,41,0.019054,0.762258,100000,5289.9
7920,1,18.32,41,0.019044,0.683609,100000,5290.1
7921,18,18.3,41,0.019035,0.752484,100000,5291.4
7922,14,18.27,41,0.019025,0.731289,100000,5292.3
7923,20,18.32,41,0.019016,0.74448,100000,5294.0
7924,24,18.38,41,0.019006,0.772212,100000,5295.9
7925,5,18.13,41,0.018997,0.721993,100000,5296.2
7926,36,18.46,41,0.018987,0.735954,100000,5299.7
7927,8,18.3,41,0.018978,0.736145,100000,5300.2
7928,18,18.16,41,0.018968,0.731184,100000,5301.7
7929,23,18.3,41,0.018959,0.726605,100000,5303.1
7930,20,18.3,41,0.018949,0.753867,100000,5304.7
7931,24,18.5,41,0.01894,0.74103,100000,5306.4
7932,30,18.49,41,0.01893,0.756436,100000,5308.2
7933,3,18.28,41,0.018921,0.766407,100000,5308.3
7934,28,18.45,41,0.018911,0.762068,100000,5310.9
7935,13,18.35,41,0.018902,0.801836,100000,5311.7
7936,18,18.46,41,0.018892,0.793868,100000,5313.1
7937,8,18.23,41,0.018883,0.826362,100000,5313.7
7938,4,17.92,41,0.018874,0.784021,100000,5314.0
7939,1,17.53,41,0.018864,0.71807,100000,5314.1
7940,19,17.36,41,0.018855,0.7573,100000,5315.3
7941,5,17.31,41,0.018845,0.751356,100000,5315.6
7942,8,17.2,41,0.018836,0.848145,100000,5316.1
7943,28,17.34,41,0.018826,0.784947,100000,5318.4
7944,10,17.17,41,0.018817,0.780539,100000,5319.2
7945,18,17.19,41,0.018808,0.810792,100000,5320.4
7946,17,17.25,41,0.018798,0.775348,100000,5321.8
7947,33,17.43,41,0.018789,0.767972,100000,5324.6
7948,23,17.39,41,0.018779,0.748054,100000,5326.5
7949,17,17.5,41,0.01877,0.769239,100000,5327.7
